report_date;branch;subs_id;cnt_days;m;m_chrg;mb;mb_chrg;all_chrg;rev;tp_group
2020-05-01;Регион2;100068604509;30;1.27;6.35;6648.30;12174.66;12181.01;1800.08;Т5
2020-05-01;Регион2;100066702131;1;0.00;0.00;0.00;0.00;0.00;498.87;Т3
2020-05-01;Регион2;100067639653;3;0.00;0.00;133.30;244.05;244.05;916.67;Т5
2020-05-01;Регион2;100065614490;21;0.00;0.00;4387.40;8035.65;8035.65;929.57;Т5
2020-05-01;Регион2;100063873677;1;0.00;0.00;0.00;0.00;0.00;380.79;Т3
2020-05-01;Регион2;100068290828;1;0.00;0.00;0.00;0.02;0.02;368.21;Т3
2020-05-01;Регион2;100067023836;4;0.00;0.00;0.90;1.40;1.40;474.94;T1
2020-05-01;Регион2;100063392332;4;0.00;0.00;1.40;2.55;2.55;668.10;T1
2020-05-01;Регион2;100067976235;11;0.00;0.00;432.80;792.76;796.70;1500.00;Т5
2020-05-01;Регион2;100046562771;4;0.00;0.00;0.60;1.19;1.19;535.00;Т4
2020-05-01;Регион2;100068553965;25;0.00;0.00;3699.30;6775.03;6778.96;916.67;Т5
2020-05-01;Регион2;100059334700;2;1.40;9.20;0.30;0.38;51.29;521.30;Т2
2020-05-01;Регион2;100063873525;1;0.00;0.00;0.00;0.00;0.00;575.83;Т4
2020-05-01;Регион2;100065395973;1;0.65;8.31;;0.00;8.31;439.58;Т3
2020-05-01;Регион2;100065395931;1;0.00;0.00;0.00;0.00;0.00;366.67;Т3
2020-05-01;Регион2;100065395972;2;0.87;9.84;;0.00;9.84;456.75;Т3
2020-05-01;Регион2;100063888504;1;2.67;0.00;;0.00;0.00;585.46;Т3
2020-05-01;Регион2;100063873415;8;0.40;0.00;1814.70;3323.58;3323.58;1793.29;Т5
2020-05-01;Регион2;100066366873;1;0.00;0.00;0.00;0.00;0.00;32.30;other
2020-05-01;Регион2;100063873453;1;0.00;0.00;0.00;0.09;0.09;791.67;Т3
2020-05-01;Регион2;100058989056;1;0.00;0.00;0.60;1.15;1.15;317.28;Т2
2020-05-01;Регион2;100051833785;1;1.40;9.19;;0.00;9.19;229.17;other
2020-05-01;Регион2;100066705568;2;1.17;7.66;;0.00;11.59;583.67;Т2
2020-05-01;Регион2;100067023314;1;0.00;0.00;;0.00;3.93;300.96;Т2
2020-05-01;Регион2;100064459043;2;0.00;0.00;0.10;0.19;0.19;334.96;Т3
2020-05-01;Регион2;100068290830;2;0.00;0.00;0.00;0.00;3.93;749.58;Т3
2020-05-01;Регион2;100052918984;22;6.60;66.58;2999.50;4696.38;4762.96;1114.82;Т5
2020-05-01;Регион2;100068365609;1;0.00;0.00;0.00;0.00;0.00;562.71;Т4
2020-05-01;Регион2;100063886357;2;0.00;0.00;1.80;3.35;3.35;450.49;Т3
2020-05-01;Регион2;100063873496;1;0.00;0.00;0.00;0.02;0.02;561.08;Т4
2020-05-01;Регион2;100063886506;1;0.00;0.00;0.00;0.00;0.00;366.67;Т3
2020-05-01;Регион2;100063886739;1;0.00;0.00;0.00;0.00;0.00;1041.50;Т3
2020-05-01;Регион2;100063844428;1;1.40;9.19;;0.00;9.19;457.87;Т3
2020-05-01;Регион2;100063801691;1;0.00;0.00;0.00;0.03;0.03;1256.50;Т3
2020-05-01;Регион2;100065396362;1;0.00;0.00;0.00;0.00;0.00;816.67;Т4
2020-05-01;Регион2;100063844678;1;0.12;0.00;;0.00;0.00;438.96;Т3
2020-05-01;Регион2;100068631905;1;0.73;4.81;;0.00;4.81;260.75;other
2020-05-01;Регион2;100063873548;1;0.00;0.00;0.00;0.00;0.00;273.75;Т2
2020-05-01;Регион2;100065614687;2;1.13;7.44;;0.00;15.30;916.67;Т5
2020-05-01;Регион2;100067976245;31;1.70;11.16;5587.60;10233.97;10245.13;1007.07;Т5
2020-05-01;Регион2;100068794490;2;0.00;0.00;0.30;0.53;0.53;351.24;Т3
2020-05-01;Регион2;100068554016;2;1.03;6.78;0.00;0.00;6.78;422.37;Т3
2020-05-01;Регион2;100063886338;13;3.78;0.00;2870.90;5257.94;5257.94;1494.17;Т5
2020-05-01;Регион2;100068604538;26;0.03;0.22;4420.80;8099.15;8099.37;1750.00;Т5
2020-05-01;Регион2;100065614660;2;0.00;0.00;0.00;0.03;0.03;341.67;Т3
2020-05-01;Регион2;100067639815;13;0.00;0.00;2822.40;5135.06;5135.06;916.67;Т5
2020-05-01;Регион2;100069197651;1;0.00;0.00;0.10;0.26;0.26;11.63;Т3
2020-05-01;Регион2;100065614546;1;0.00;0.00;0.00;0.01;0.01;550.00;Т4
2020-05-01;Регион2;100068365572;2;0.00;0.00;0.00;0.02;0.02;421.46;Т3
2020-05-01;Регион2;100063844450;1;0.00;0.00;0.00;0.00;0.00;494.08;Т3
2020-05-01;Регион2;100065614487;1;0.60;3.93;;0.00;3.93;119.92;Т3
2020-05-01;Регион2;100063873731;2;0.17;2.18;0.00;0.00;2.18;1092.08;Т3
2020-05-01;Регион2;100063886317;20;0.00;0.00;4.70;8.33;8.33;401.22;Т3
2020-05-01;Регион2;100067010843;3;0.00;0.00;0.00;0.01;0.01;543.75;Т4
2020-05-01;Регион2;100063873755;1;0.20;1.31;;0.00;1.31;610.17;Т4
2020-05-01;Регион2;100063844440;2;0.00;0.00;0.00;0.01;0.01;554.58;Т4
2020-05-01;Регион2;100063886335;13;1.60;10.50;3154.60;5777.58;5788.09;820.83;Т5
2020-05-01;Регион2;100066289463;4;2.52;9.19;0.00;0.00;9.19;337.54;other
2020-05-01;Регион2;100067884320;2;0.00;0.00;51.90;69.64;69.64;1026.25;Т3
2020-05-01;Регион2;100053650218;1;0.00;0.00;0.00;0.00;0.00;258.75;T1
2020-05-01;Регион2;100054798013;1;0.00;0.00;0.00;0.00;0.00;0.00;other
2020-05-01;Регион2;100056873257;1;0.00;0.00;0.00;0.03;0.03;619.21;Т3
2020-05-01;Регион2;100069715828;1;0.00;0.00;0.00;0.00;0.00;541.67;Т2
2020-05-01;Регион2;100067252298;31;0.00;0.00;7424.40;9979.24;9979.24;916.67;Т5
2020-05-01;Регион2;100065395223;1;0.27;1.75;;0.00;1.75;338.21;Т3
2020-05-01;Регион2;100063888489;1;0.00;0.00;0.00;0.00;0.00;0.00;Т3
2020-05-01;Регион2;100063844853;1;0.00;0.00;0.00;0.05;7.92;215.79;Т3
2020-05-01;Регион2;100065395950;1;0.00;0.00;0.20;0.32;0.32;670.83;Т4
2020-05-01;Регион2;100065023287;1;0.57;3.72;;0.00;3.72;554.58;Т4
2020-05-01;Регион2;100067336991;3;0.00;0.00;0.00;0.00;2.89;730.83;Т4
2020-05-01;Регион2;100063392314;3;0.00;0.00;0.30;0.38;0.38;833.29;Т3
2020-05-01;Регион2;100063888537;13;0.00;0.00;1813.90;3322.05;3322.05;1016.67;Т5
2020-05-01;Регион2;100062898461;30;0.00;0.00;3023.90;4067.13;4067.13;966.02;Т5
2020-05-01;Регион2;100063888442;4;0.00;0.00;23.50;43.03;43.03;2398.33;Т4
2020-05-01;Регион2;100063873407;1;1.20;15.75;2.60;4.82;28.43;1467.09;Т5
2020-05-01;Регион2;100067343549;3;0.00;0.00;2.50;4.63;20.36;781.34;Т3
2020-05-01;Регион2;100060731038;1;0.00;0.00;0.00;0.00;0.00;334.96;Т3
2020-05-01;Регион2;100034083863;8;11.58;138.49;;0.00;217.95;721.83;other
2020-05-01;Регион2;100057913699;1;0.00;0.00;0.00;0.02;0.02;350.41;Т2
2020-05-01;Регион2;100063352738;1;8.90;106.32;0.00;0.00;106.32;939.92;Т4
2020-05-01;Регион2;100063888405;6;0.00;0.00;0.00;0.00;0.00;868.63;Т3
2020-05-01;Регион2;100067337131;1;0.00;0.00;;0.00;3.93;469.12;Т3
2020-05-01;Регион2;100063844579;6;0.03;0.00;0.00;0.04;0.04;554.12;Т3
2020-05-01;Регион2;100065614509;3;0.00;0.00;0.00;0.00;0.00;541.67;Т4
2020-05-01;Регион2;100067343589;1;0.00;0.00;0.10;0.27;0.27;496.88;Т3
2020-05-01;Регион2;100050658273;2;0.00;0.00;9.30;14.69;14.69;817.40;other
2020-05-01;Регион2;100062818044;1;0.00;0.00;0.20;0.38;0.38;426.67;Т3
2020-05-01;Регион2;100063873535;15;0.00;0.00;3324.00;6087.93;6087.93;920.73;Т5
2020-05-01;Регион2;100063873637;14;0.00;0.00;1952.20;3420.05;3423.99;636.25;Т5
2020-05-01;Регион2;100052426740;1;0.00;0.00;0.00;0.00;0.00;334.17;Т3
2020-05-01;Регион2;100068554000;27;1.33;8.75;6476.50;11544.49;11553.24;959.67;Т5
2020-05-01;Регион2;100065071588;26;22.95;204.82;5460.40;9819.64;10024.47;2858.33;Т5
2020-05-01;Регион2;100061876536;1;0.00;0.00;0.00;0.05;0.05;375.00;Т2
2020-05-01;Регион2;100063873372;2;0.00;0.00;0.00;0.02;0.02;541.67;Т4
2020-05-01;Регион2;100065396425;3;0.00;0.00;0.00;0.00;0.00;854.17;Т3
2020-05-01;Регион2;100067337100;31;1.47;9.63;11576.10;21200.75;21210.38;945.83;Т5
2020-05-01;Регион2;100063888538;2;0.00;0.00;0.00;0.00;0.00;487.67;Т2
2020-05-01;Регион2;100067884052;1;0.00;0.00;;0.00;2.89;466.42;Т2
2020-05-01;Регион2;100063886448;1;0.00;0.00;0.00;0.00;0.00;468.17;Т3
2020-05-01;Регион2;100068365520;1;0.23;1.53;;0.00;1.53;365.00;Т3
2020-05-01;Регион2;100065395554;2;0.00;0.00;0.30;0.55;0.55;335.00;Т3
2020-05-01;Регион2;100069715815;24;0.00;0.00;6018.60;11022.72;11030.58;1875.00;Т3
2020-05-01;Регион2;100065614601;2;0.00;0.00;0.00;0.00;0.00;640.00;Т4
2020-05-01;Регион2;100065614645;3;0.30;14.62;0.00;0.00;14.62;693.67;Т3
2020-05-01;Регион2;100063886785;11;0.00;0.00;1156.40;1860.89;1860.89;708.33;Т5
2020-05-01;Регион2;100058638578;1;0.33;15.50;;0.00;15.50;336.58;Т3
2020-05-01;Регион2;100063888460;1;0.00;0.00;0.20;0.22;0.22;590.33;Т3
2020-05-01;Регион2;100063873612;9;0.00;0.00;2.40;4.50;4.50;812.22;Т4
2020-05-01;Регион2;100063873673;1;0.00;0.00;0.00;0.10;0.10;305.46;Т3
2020-05-01;Регион2;100068554154;2;0.00;0.00;0.00;0.00;0.00;589.50;Т3
2020-05-01;Регион2;100063873429;20;2.22;10.72;6237.50;11423.90;11434.63;2697.03;Т5
2020-05-01;Регион2;100063844491;1;0.20;2.63;;0.00;2.63;451.67;Т3
2020-05-01;Регион2;100063873602;1;0.00;0.00;0.00;0.00;0.00;591.17;Т3
2020-05-01;Регион2;100067976223;19;3.90;25.59;1996.50;3656.34;3685.87;1005.42;Т5
2020-05-01;Регион2;100067337005;2;0.00;0.00;1.20;2.14;2.14;416.57;Т3
2020-05-01;Регион2;100063886766;24;0.90;14.62;4089.40;6249.87;6264.49;698.33;Т5
2020-05-01;Регион2;100067336952;1;0.00;0.00;0.00;0.00;0.00;1400.08;Т4
2020-05-01;Регион2;100063886744;1;0.00;0.00;0.10;0.22;0.22;296.54;Т2
2020-05-01;Регион2;100067337119;30;0.00;0.00;5161.40;9452.79;9452.79;916.67;Т5
2020-05-01;Регион2;100068290833;3;0.00;0.00;0.50;0.83;0.83;498.17;Т3
2020-05-01;Регион2;100067639819;30;0.00;0.00;7421.70;13591.80;13595.74;918.29;Т5
2020-05-01;Регион2;100063886167;1;0.00;0.00;0.00;0.01;0.01;344.71;Т3
2020-05-01;Регион2;100065396223;6;0.00;0.00;0.00;0.01;0.01;545.75;Т4
2020-05-01;Регион2;100067470729;1;0.00;0.00;0.10;0.24;0.24;856.65;Т4
2020-05-01;Регион2;100069715829;2;0.00;0.00;0.00;0.07;0.07;391.67;Т3
2020-05-01;Регион2;100063873795;1;0.27;1.75;;0.00;1.75;29.17;Т3
2020-05-01;Регион2;100065395690;5;0.00;0.00;0.40;0.98;0.98;542.72;Т3
2020-05-01;Регион2;100063888462;1;0.00;0.00;0.80;1.43;1.43;407.08;Т3
2020-05-01;Регион2;100063844599;1;0.00;0.00;0.00;0.00;0.00;450.00;Т3
2020-05-01;Регион2;100063886580;1;0.00;0.00;0.30;0.49;0.49;760.82;Т3
2020-05-01;Регион2;100066134144;1;0.00;0.00;0.20;0.36;0.36;350.83;Т3
2020-05-01;Регион2;100069624055;3;15.07;174.14;;0.00;174.14;817.50;Т3
2020-05-01;Регион2;100065395919;6;0.00;0.00;0.00;0.13;0.13;417.54;Т3
2020-05-01;Регион2;100068794477;1;0.28;0.00;;0.00;3.93;387.83;Т3
2020-05-01;Регион2;100063844619;2;0.00;0.00;0.20;0.40;0.40;433.33;Т3
2020-05-01;Регион2;100067343547;1;0.83;5.47;;0.00;13.34;573.71;Т3
2020-05-01;Регион2;100067640715;1;0.00;0.00;0.00;0.05;0.05;126.71;Т3
2020-05-01;Регион2;100063873490;1;0.00;0.00;0.00;0.00;0.00;272.25;Т2
2020-05-01;Регион2;100065804625;1;0.17;1.10;;0.00;1.10;188.21;Т3
2020-05-01;Регион2;100063886790;1;1.33;8.75;;0.00;8.75;395.83;Т3
2020-05-01;Регион2;100065395626;6;1.17;7.66;76.50;140.10;147.76;1013.33;Т5
2020-05-01;Регион2;100033516958;2;0.00;0.00;3.60;4.81;4.81;381.67;Т2
2020-05-01;Регион2;100065395645;1;0.17;1.10;;0.00;1.10;413.71;Т3
2020-05-01;Регион2;100059495026;1;1.53;10.06;;0.00;10.06;392.58;T1
2020-05-01;Регион2;100066703041;3;0.00;0.00;38.90;70.74;70.74;0.33;T1
2020-05-01;Регион2;100063873725;1;0.17;1.10;;0.00;1.10;644.17;Т4
2020-05-01;Регион2;100063888562;1;0.00;0.00;0.00;0.00;0.00;0.00;Т3
2020-05-01;Регион2;100066134147;4;1.37;8.97;196.90;265.50;274.47;29.17;Т5
2020-05-01;Регион2;100065614576;1;0.00;0.00;0.00;0.01;0.01;366.67;Т3
2020-05-01;Регион2;100065396428;2;0.43;2.85;0.00;0.01;2.86;459.08;Т3
2020-05-01;Регион2;100063873559;29;1.13;7.44;12729.70;23313.39;23320.83;29.17;Т5
2020-05-01;Регион2;100067343565;31;0.00;0.00;12943.30;23704.16;23704.16;1233.33;Т5
2020-05-01;Регион2;100064127080;7;1.23;19.01;0.00;0.00;19.01;425.00;Т3
2020-05-01;Регион2;100066492151;1;0.00;0.00;0.00;0.00;0.00;627.33;Т2
2020-05-01;Регион2;100068794488;1;0.00;0.00;0.10;0.26;0.26;345.61;Т3
2020-05-01;Регион2;100063886475;13;0.00;0.00;1685.50;3087.17;3087.17;1354.17;Т5
2020-05-01;Регион2;100063873383;31;1.33;8.75;13419.10;23757.11;23765.87;945.83;Т5
2020-05-01;Регион2;100065396349;1;0.37;2.40;;0.00;2.40;359.96;Т2
2020-05-01;Регион2;100063888609;3;0.00;0.00;0.00;0.00;0.00;450.00;Т3
2020-05-01;Регион2;100065395681;2;2.10;13.78;0.40;0.82;14.60;547.36;Т2
2020-05-01;Регион2;100063886571;1;1.27;1.75;;0.00;1.75;522.50;Т3
2020-05-01;Регион2;100068604536;1;0.27;1.75;;0.00;1.75;405.79;Т3
2020-05-01;Регион2;100057937476;2;0.00;0.00;0.00;0.00;0.00;338.21;Т3
2020-05-01;Регион2;100068888201;13;0.00;0.00;2066.40;3703.58;3723.24;2496.69;Т5
2020-05-01;Регион2;100068554039;1;0.00;0.00;0.00;0.00;0.00;337.50;Т3
2020-05-01;Регион2;100067337032;7;0.00;0.00;1.00;1.89;1.89;621.62;Т4
2020-05-01;Регион2;100065395291;2;0.00;0.00;0.00;0.00;0.00;517.08;Т4
2020-05-01;Регион2;100065735887;3;2.28;3.06;0.00;0.00;3.06;1004.46;Т4
2020-05-01;Регион2;100067337027;1;1.30;8.53;;0.00;8.53;42.08;Т3
2020-05-01;Регион2;100063873809;2;0.00;0.00;0.30;0.43;0.43;1400.65;Т3
2020-05-01;Регион2;100067336962;3;5.60;45.61;;0.00;45.61;487.50;T1
2020-05-01;Регион2;100066179733;2;0.00;0.00;0.00;0.00;0.00;541.67;Т4
2020-05-01;Регион2;100057913817;1;1.40;9.19;;0.00;9.19;75.13;Т2
2020-05-01;Регион2;100063844505;4;0.77;5.03;0.70;1.40;6.43;404.80;Т3
2020-05-01;Регион2;100068553939;1;0.00;0.00;0.70;1.23;1.23;400.67;Т3
2020-05-01;Регион2;100063873448;14;0.00;0.00;0.00;0.04;0.04;250.00;T1
2020-05-01;Регион2;100067023795;7;0.10;14.62;0.00;0.00;14.62;384.46;Т3
2020-05-01;Регион2;100067976260;22;1.00;6.56;7111.50;13024.47;13160.85;1787.50;Т5
2020-05-01;Регион2;100063873781;1;0.00;0.00;0.00;0.00;0.00;346.25;Т3
2020-05-01;Регион2;100068562837;2;0.00;0.00;325.30;576.48;597.73;1294.84;Т2
2020-05-01;Регион2;100067022998;8;0.17;14.62;2.40;4.31;18.93;385.55;Т2
2020-05-01;Регион2;100063873722;5;0.00;0.00;0.10;0.10;0.10;551.27;Т4
2020-05-01;Регион2;100063873540;27;0.50;3.28;5046.80;9243.57;9266.52;1092.75;Т5
2020-05-01;Регион2;100063873345;1;0.00;0.00;0.00;0.00;0.00;0.00;Т2
2020-05-01;Регион2;100029089205;1;0.23;1.53;;0.00;1.53;17.17;other
2020-05-01;Регион2;100068604547;1;0.00;0.00;0.00;0.02;0.02;570.75;Т3
2020-05-01;Регион2;100065023337;30;0.00;0.00;6517.40;11936.53;11936.53;1109.47;Т5
2020-05-01;Регион2;100063392352;1;0.00;0.00;0.10;0.13;0.13;1250.00;Т3
2020-05-01;Регион2;100034231725;2;0.52;43.86;0.00;0.00;49.63;509.71;other
2020-05-01;Регион2;100068205424;5;0.00;0.00;1.60;2.97;2.97;548.62;Т4
2020-05-01;Регион2;100063886617;2;0.00;0.00;0.00;0.00;0.00;541.67;Т4
2020-05-01;Регион2;100063873657;7;0.00;0.00;879.10;1218.62;1218.62;1976.33;Т3
2020-05-01;Регион2;100069280788;31;0.23;0.00;4214.70;6612.19;6619.01;1000.00;Т5
2020-05-01;Регион2;100068290715;2;0.00;0.00;0.00;0.00;0.00;400.00;Т3
2020-05-01;Регион2;100069819817;2;0.00;0.00;120.00;173.10;173.10;0.00;Т5
2020-05-01;Регион2;100066134080;3;0.00;0.00;0.70;1.33;1.33;863.91;Т3
2020-05-01;Регион2;100063888468;2;0.00;0.00;0.00;0.01;0.01;574.79;Т4
2020-05-01;Регион2;100068553964;1;0.00;0.00;0.00;0.00;0.00;456.67;Т3
2020-05-01;Регион2;100065396226;1;0.00;0.00;0.00;0.00;0.00;359.17;Т3
2020-05-01;Регион2;100065396351;13;1.57;10.28;1453.90;2662.68;2672.96;916.67;Т5
2020-05-01;Регион2;100065395184;3;3.67;24.06;;0.00;24.06;100.42;Т3
2020-05-01;Регион2;100065559914;1;0.00;0.00;0.00;0.00;0.00;550.00;Т4
2020-05-01;Регион2;100065559777;3;0.00;0.00;0.40;0.76;0.76;594.71;Т4
2020-05-01;Регион2;100068365516;1;0.00;0.00;0.20;0.35;0.35;544.76;Т4
2020-05-01;Регион2;100067639658;26;0.00;0.00;8067.50;14774.96;14774.96;916.67;Т5
2020-05-01;Регион2;100067337023;27;0.00;0.00;8110.30;14853.85;14853.85;916.67;Т5
2020-05-01;Регион2;100068290758;1;0.00;0.00;0.00;0.02;0.02;583.33;Т3
2020-05-01;Регион2;100063886334;13;1.70;11.16;1114.70;2041.32;2052.48;950.00;Т5
2020-05-01;Регион2;100066049849;1;0.53;0.00;0.00;0.00;0.00;529.17;Т4
2020-05-01;Регион2;100063873683;1;0.00;0.00;0.00;0.01;0.01;786.96;Т3
2020-05-01;Регион2;100063888512;1;0.00;0.00;0.00;0.02;0.02;566.67;Т4
2020-05-01;Регион2;100065614479;4;0.00;0.00;508.10;930.82;930.82;458.33;Т5
2020-05-01;Регион2;100063888642;1;0.00;0.00;0.00;0.00;0.00;1143.42;Т3
2020-05-01;Регион2;100039770603;26;1.53;10.07;4563.80;8345.83;8363.77;965.83;Т5
2020-05-01;Регион2;100065559260;1;0.00;0.00;0.00;0.01;0.01;745.42;Т4
2020-05-01;Регион2;100065390691;1;0.00;0.00;63.70;116.62;116.62;1117.50;Т3
2020-05-01;Регион2;100065396193;1;1.37;8.97;;0.00;8.97;380.29;Т3
2020-05-01;Регион2;100063886598;13;0.00;0.00;2573.20;4676.07;4676.07;916.67;Т5
2020-05-01;Регион2;100069138198;5;1.13;7.44;818.70;1498.07;1509.44;945.83;Т5
2020-05-01;Регион2;100068365624;3;0.00;0.00;0.40;0.73;0.73;553.86;Т4
2020-05-01;Регион2;100067343604;1;0.00;0.00;0.00;0.00;0.00;381.54;Т3
2020-05-01;Регион2;100067343517;31;1.53;10.06;9496.40;17391.94;17402.00;1834.47;Т5
2020-05-01;Регион2;100063873827;1;0.00;0.00;0.00;0.04;0.04;807.04;Т2
2020-05-01;Регион2;100062452916;1;0.00;0.00;;0.00;2.89;429.17;Т3
2020-05-01;Регион2;100065457361;31;3.60;43.86;13795.50;18594.27;18638.13;1012.50;Т5
2020-05-01;Регион2;100063873583;3;0.00;0.00;0.50;0.92;0.92;476.91;T1
2020-05-01;Регион2;100063888616;1;0.13;0.88;;0.00;0.88;442.00;Т3
2020-05-01;Регион2;100047081683;3;0.00;0.00;0.00;0.02;0.02;336.99;Т3
2020-05-01;Регион2;100063873599;1;0.00;0.00;0.00;0.00;0.00;574.17;Т4
2020-05-01;Регион2;100069715502;1;0.37;2.40;;0.00;2.40;404.17;Т3
2020-05-01;Регион2;100066178245;1;2.00;0.00;;0.00;0.00;391.67;Т3
2020-05-01;Регион2;100067976216;4;0.00;0.00;3.90;6.03;18.62;69.92;Т4
2020-05-01;Регион2;100063289247;3;0.00;0.00;0.00;0.00;0.00;1275.00;Т3
2020-05-01;Регион2;100063844382;1;0.00;0.00;0.50;0.83;0.83;358.29;Т2
2020-05-01;Регион2;100067337148;1;0.00;0.00;0.40;0.76;0.76;910.76;Т4
2020-05-01;Регион2;100068365484;1;1.00;0.00;;0.00;0.00;1020.83;Т3
2020-05-01;Регион2;100066134071;2;0.40;2.63;0.00;0.00;2.63;402.46;Т3
2020-05-01;Регион2;100054260110;1;0.00;0.00;0.00;0.00;0.00;466.08;Т3
2020-05-01;Регион2;100054082782;1;0.00;0.00;0.20;0.29;0.29;9.28;Т4
2020-05-01;Регион2;100063886507;2;0.00;0.00;0.00;0.00;0.00;420.83;Т3
2020-05-01;Регион2;100063844652;1;0.00;0.00;0.10;0.16;0.16;250.00;T1
2020-05-01;Регион2;100068365554;28;0.00;0.00;6664.80;12205.84;12205.84;916.67;Т5
2020-05-01;Регион2;100030194391;1;1.95;25.59;;0.00;25.59;392.08;other
2020-05-01;Регион2;100063855268;1;0.00;0.00;0.00;0.00;0.00;676.63;Т3
2020-05-01;Регион2;100053158162;3;4.70;9.19;579.20;1060.58;1073.70;1741.32;T1
2020-05-01;Регион2;100059763523;2;0.00;0.00;0.50;1.01;1.01;22.46;T1
2020-05-01;Регион2;100069197713;31;0.00;0.00;14834.00;27167.03;27167.03;817.54;Т5
2020-05-01;Регион2;100067639646;23;0.00;0.00;1674.70;3067.10;3071.04;916.67;Т5
2020-05-01;Регион2;100063873568;3;0.00;0.00;1221.20;2236.55;2236.55;916.67;Т5
2020-05-01;Регион2;100067343601;30;0.00;0.00;15587.10;28546.30;28546.30;916.67;Т5
2020-05-01;Регион2;100067052133;31;0.00;0.00;9498.40;17380.23;17380.23;1083.33;Т5
2020-05-01;Регион2;100063873808;3;1.33;2.18;0.00;0.00;2.18;583.17;Т3
2020-05-01;Регион2;100063886431;2;0.00;0.00;1.40;2.55;2.55;738.25;Т3
2020-05-01;Регион2;100068604514;3;0.00;0.00;0.00;0.03;0.03;414.12;Т3
2020-05-01;Регион2;100069415414;1;0.00;0.00;0.00;0.06;0.06;0.83;Т3
2020-05-01;Регион2;100063888612;1;0.00;0.00;0.00;0.01;0.01;391.67;Т3
2020-05-01;Регион2;100067343518;2;0.00;0.00;0.20;0.33;0.33;944.29;Т3
2020-05-01;Регион2;100067639754;1;0.00;0.00;0.00;0.00;0.00;379.58;Т3
2020-05-01;Регион2;100062819341;2;2.67;17.50;;0.00;17.50;393.29;Т3
2020-05-01;Регион2;100037743302;2;0.00;0.00;0.00;0.00;0.00;499.79;Т2
2020-05-01;Регион2;100065023290;4;0.00;0.00;0.00;0.06;0.06;436.21;Т3
2020-05-01;Регион2;100069624338;26;0.00;0.00;5663.30;10354.02;10354.02;916.67;Т5
2020-05-01;Регион2;100068604564;1;0.23;3.06;;0.00;3.06;369.00;Т3
2020-05-01;Регион2;100068604510;4;0.00;0.00;0.00;0.08;0.08;1246.67;Т3
2020-05-01;Регион2;100065395936;2;0.00;0.00;0.00;0.00;0.00;343.33;Т3
2020-05-01;Регион2;100063873457;2;0.00;0.00;0.00;0.00;0.00;287.92;Т2
2020-05-01;Регион2;100063886294;2;1.60;10.49;;0.00;10.49;538.33;Т3
2020-05-01;Регион2;100049528456;1;1.02;0.00;;0.00;0.00;472.46;Т2
2020-05-01;Регион2;100065146100;1;0.00;0.00;0.40;0.66;0.66;515.49;Т4
2020-05-01;Регион2;100067639760;2;0.13;0.00;50.30;92.19;92.19;109.16;Т5
2020-05-01;Регион2;100065390868;2;2.13;14.00;;0.00;14.00;71.25;Т2
2020-05-01;Регион2;100067343557;1;0.00;0.00;0.00;0.00;0.00;1041.67;Т3
2020-05-01;Регион2;100066134048;1;0.00;0.00;0.00;0.00;0.00;369.92;Т3
2020-05-01;Регион2;100066178234;2;0.00;0.00;0.00;0.00;0.00;380.79;Т3
2020-05-01;Регион2;100063888402;1;0.00;0.00;0.00;0.00;0.00;584.42;Т3
2020-05-01;Регион2;100068817276;31;0.07;0.00;3939.80;7089.44;7097.31;1117.81;Т5
2020-06-01;Регион1;100068476443;1;0.00;0.00;3.20;4.29;4.29;1106.79;Т5
2020-06-01;Регион1;100070283711;15;0.00;0.00;2638.60;4294.98;4294.98;1250.00;Т5
2020-06-01;Регион1;100060112152;1;0.00;0.00;47.40;85.82;85.82;614.58;Т3
2020-06-01;Регион1;100034567775;1;0.00;0.00;;0.00;2.86;10.00;Т2
2020-06-01;Регион1;100053038089;1;3.67;47.61;1.20;1.90;49.51;323.53;Т3
2020-06-01;Регион1;100069230007;11;0.63;8.22;1043.90;1870.92;1879.14;945.83;Т5
2020-06-01;Регион1;100059808320;2;0.00;0.00;0.00;0.02;0.02;687.91;Т4
2020-06-01;Регион1;100066746329;1;0.00;0.00;1.20;1.62;1.62;1228.29;Т5
2020-06-01;Регион1;100058383935;3;0.00;0.00;1.10;1.75;1.75;510.98;Т4
2020-06-01;Регион1;100062570173;2;0.00;0.00;0.00;0.10;0.10;0.00;T1
2020-06-01;Регион1;100034489431;6;0.00;0.00;0.00;0.00;19.48;0.00;Т4
2020-06-01;Регион1;100034635956;1;0.00;0.00;0.00;0.00;0.00;3.33;other
2020-06-01;Регион1;100056548697;4;0.00;0.00;526.90;854.90;854.90;2208.70;Т4
2020-06-01;Регион1;100070202210;1;0.00;0.00;159.30;288.55;288.55;1250.00;Т5
2020-06-01;Регион1;100069116286;2;0.00;0.00;0.90;1.33;1.33;329.41;Т2
2020-06-01;Регион1;100067931869;1;0.00;0.00;0.00;0.00;3.90;301.67;Т3
2020-06-01;Регион1;100069224869;2;0.27;3.46;266.20;475.43;478.89;500.48;Т3
2020-06-01;Регион1;100068433939;10;0.00;0.00;2887.30;5230.84;5230.84;916.67;Т5
2020-06-01;Регион1;100069425898;29;0.00;0.00;3534.10;6402.73;6402.73;1697.51;Т5
2020-06-01;Регион1;100054119390;2;0.00;0.00;68.80;91.66;99.46;628.46;Т3
